LAMMPS Description

200	 atoms
100	 bonds
0	angles
0	dihedrals
0	impropers

2	atom types
1	bond types
0	angle types
0	dihedral types
0	improper types

5 5 xlo xhi
5 5 ylo yhi
-0 10000 zlo zhi


Masses
	1 1.0
	2 1.0

Atoms

304 304 2 -4.45423 -2.94531 0.889203
305 305 2 -4.45423 -2.94531 0.889203
306 306 2 -4.45423 -2.94531 0.889203
307 307 2 -4.45423 -2.94531 0.889203
308 308 2 -4.45423 -2.94531 0.889203
309 309 2 -4.45423 -2.94531 0.889203
310 310 2 -4.45423 -2.94531 0.889203
311 311 2 -4.45423 -2.94531 0.889203
312 312 2 -4.45423 -2.94531 0.889203
313 313 2 -4.45423 -2.94531 0.889203
314 314 2 -4.45423 -2.94531 0.889203
315 315 2 -4.45423 -2.94531 0.889203
316 316 2 -4.45423 -2.94531 0.889203
317 317 2 -4.45423 -2.94531 0.889203
318 318 2 -4.45423 -2.94531 0.889203
319 319 2 -4.45423 -2.94531 0.889203
320 320 2 -4.45423 -2.94531 0.889203
321 321 2 -4.45423 -2.94531 0.889203
322 322 2 -4.45423 -2.94531 0.889203
323 323 2 -4.45423 -2.94531 0.889203
324 324 2 -4.45423 -2.94531 0.889203
325 325 2 -4.45423 -2.94531 0.889203
326 326 2 -4.45423 -2.94531 0.889203
327 327 2 -4.45423 -2.94531 0.889203
328 328 2 -4.45423 -2.94531 0.889203
329 329 2 -4.45423 -2.94531 0.889203
330 330 2 -4.45423 -2.94531 0.889203
331 331 2 -4.45423 -2.94531 0.889203
332 332 2 -4.45423 -2.94531 0.889203
333 333 2 -4.45423 -2.94531 0.889203
334 334 2 -4.45423 -2.94531 0.889203
335 335 2 -4.45423 -2.94531 0.889203
336 336 2 -4.45423 -2.94531 0.889203
337 337 2 -4.45423 -2.94531 0.889203
338 338 2 -4.45423 -2.94531 0.889203
339 339 2 -4.45423 -2.94531 0.889203
340 340 2 -4.45423 -2.94531 0.889203
341 341 2 -4.45423 -2.94531 0.889203
342 342 2 -4.45423 -2.94531 0.889203
343 343 2 -4.45423 -2.94531 0.889203
344 344 2 -4.45423 -2.94531 0.889203
345 345 2 -4.45423 -2.94531 0.889203
346 346 2 -4.45423 -2.94531 0.889203
347 347 2 -4.45423 -2.94531 0.889203
348 348 2 -4.45423 -2.94531 0.889203
349 349 2 -4.45423 -2.94531 0.889203
350 350 2 -4.45423 -2.94531 0.889203
351 351 2 -4.45423 -2.94531 0.889203
352 352 2 -4.45423 -2.94531 0.889203
353 353 2 -4.45423 -2.94531 0.889203
354 354 2 -4.45423 -2.94531 0.889203
355 355 2 -4.45423 -2.94531 0.889203
356 356 2 -4.45423 -2.94531 0.889203
357 357 2 -4.45423 -2.94531 0.889203
358 358 2 -4.45423 -2.94531 0.889203
